     经度     纬度      角度        风速
     85.00     32.00     33.38      7.54
     86.00     32.00     24.45     14.79
     87.00     32.00     13.98     10.13
     88.00     32.00     24.32     10.92
     89.00     32.00      0.00      0.00
     90.00     32.00      0.00      0.00
     91.00     32.00     49.11     22.47
     92.00     32.00     51.81     24.76
     93.00     32.00     50.25     24.99
     94.00     32.00     44.20     23.30
     95.00     32.00     59.97     35.79
     96.00     32.00      7.05     11.06
     97.00     32.00    334.88     49.11
     98.00     32.00     28.07     10.93
     99.00     32.00    182.33     50.61
    100.00     32.00    148.82     27.66
    101.00     32.00      0.00      0.00
    102.00     32.00     82.63      6.32
    103.00     32.00     58.22     19.18
    104.00     32.00     87.30     64.10
    105.00     32.00     56.09     11.14
    106.00     32.00     58.05     15.78
    107.00     32.00     59.24    107.37
    108.00     32.00    124.67     57.92
    109.00     32.00     62.94     16.77
    110.00     32.00     12.55     13.39
    111.00     32.00      0.00      0.00
    112.00     32.00     80.40     28.19
    113.00     32.00     78.86     15.56
    114.00     32.00      0.00      0.00
    115.00     32.00     54.27     14.22
    116.00     32.00      0.00      0.00
    117.00     32.00      0.00      0.00
    118.00     32.00     55.70     17.88
    119.00     32.00     54.80     16.40
    120.00     32.00      0.00      0.00
    121.00     32.00      0.00      0.00
    122.00     32.00     97.87     17.77
    123.00     32.00     86.75     17.80
    124.00     32.00     87.05     21.43
    125.00     32.00     97.83     20.29
    126.00     32.00     86.97     28.31
     46.00     33.00    293.81     13.40
     47.00     33.00    173.26     14.48
     48.00     33.00    359.11      8.17
     49.00     33.00    221.41     73.38
     50.00     33.00    170.80     10.53
     51.00     33.00    350.38    102.09
     52.00     33.00    324.38     11.46
     53.00     33.00    307.21      9.96
     54.00     33.00     22.38     22.03
     55.00     33.00      0.00      0.00
     56.00     33.00     12.34     29.81
     57.00     33.00      7.96     22.74
     58.00     33.00     85.25     64.96
     59.00     33.00    284.04     10.48
     60.00     33.00    303.38     20.53
     61.00     33.00    224.73     63.63
     62.00     33.00    331.02     90.02
     63.00     33.00    344.66     10.53
     64.00     33.00    223.83     91.85
     65.00     33.00     45.91     27.80
     66.00     33.00     41.43     27.93
     67.00     33.00     90.57     40.39
     68.00     33.00    342.32     22.58
     69.00     33.00    302.87     23.32
     70.00     33.00     62.22     20.43
     71.00     33.00     80.93     25.16
     72.00     33.00      0.00      0.00
     73.00     33.00    350.40      9.15
     74.00     33.00    107.99     37.64
     75.00     33.00    329.81      7.38
     76.00     33.00      0.00      0.00
     77.00     33.00      0.00      0.00
     78.00     33.00      0.00      0.00
     79.00     33.00      0.00      0.00
     80.00     33.00      0.00      0.00
     81.00     33.00      2.36      8.16
     82.00     33.00      0.00      0.00
     83.00     33.00     25.23      7.91
     84.00     33.00     25.72      7.59
     85.00     33.00      0.00      0.00
     86.00     33.00    121.45     57.43
     87.00     33.00      0.00      0.00
     88.00     33.00      0.00      0.00
     89.00     33.00     13.60     10.86
     90.00     33.00      0.00      0.00
     91.00     33.00     25.72     12.61
     92.00     33.00     33.50      9.86
     93.00     33.00     32.89     10.59
     94.00     33.00     32.82     11.51
     95.00     33.00      0.00      0.00
     96.00     33.00      0.00      0.00
     97.00     33.00      0.00      0.00
     98.00     33.00      0.00      0.00
     99.00     33.00     27.52     12.90
    100.00     33.00      0.00      0.00
    101.00     33.00      0.00      0.00
    102.00     33.00    137.15     13.32
    103.00     33.00      0.00      0.00
    104.00     33.00     67.40     12.87
    105.00     33.00    354.90      2.71
    106.00     33.00     83.23     13.20
    107.00     33.00     80.38     25.27
    108.00     33.00     85.59     59.62
    109.00     33.00    103.20     78.36
    110.00     33.00    322.69     39.35
    111.00     33.00    219.60     77.21
    112.00     33.00     86.47     35.77
    113.00     33.00     64.76     17.61
    114.00     33.00      0.00      0.00
    115.00     33.00      0.00      0.00
    116.00     33.00     56.39     15.42
    117.00     33.00     52.89     19.50
    118.00     33.00      0.00      0.00
    119.00     33.00      0.00      0.00
    120.00     33.00      0.00      0.00
    121.00     33.00      0.00      0.00
    122.00     33.00     82.36     17.23
    123.00     33.00     82.83     16.26
    124.00     33.00     95.14     18.52
    125.00     33.00     94.71     19.71
    126.00     33.00      0.00      0.00
     46.00     34.00    306.61     12.91
     47.00     34.00    319.21      9.58
     48.00     34.00    352.95     10.71
     49.00     34.00    344.83      7.14
     50.00     34.00    313.22      4.83
     51.00     34.00    314.69     16.61
     52.00     34.00    353.67     11.24
     53.00     34.00     38.90      9.30
     54.00     34.00     17.60      8.26
     55.00     34.00     14.26      8.67
     56.00     34.00      5.05     31.88
     57.00     34.00    357.97     28.86
     58.00     34.00      0.23     29.52
     59.00     34.00      7.55     30.40
     60.00     34.00     18.90     64.23
     61.00     34.00    339.41     10.41
     62.00     34.00    301.78     22.17
     63.00     34.00     40.26     10.20
     64.00     34.00    162.40     57.68
     65.00     34.00     38.74     22.76
     66.00     34.00      0.59     46.46
     67.00     34.00     43.61     23.55
     68.00     34.00    130.74     35.10
     69.00     34.00     70.70     37.70
     70.00     34.00    111.93      9.57
     71.00     34.00     85.65     23.47
     72.00     34.00     89.57     23.63
     73.00     34.00     93.19     23.50
     74.00     34.00      2.91      9.15
     75.00     34.00      0.00      0.00
     76.00     34.00    352.17     10.49
     77.00     34.00      0.00      0.00
     78.00     34.00      0.00      0.00
     79.00     34.00      0.00      0.00
     80.00     34.00      0.00      0.00
     81.00     34.00     13.05      9.89
     82.00     34.00      0.00      0.00
     83.00     34.00     37.79     10.89
     84.00     34.00     28.03      9.39
     85.00     34.00     31.62      9.48
     86.00     34.00     12.48     12.02
     87.00     34.00      0.00      0.00
     88.00     34.00      0.00      0.00
     89.00     34.00      0.00      0.00
     90.00     34.00     29.19      9.95
     91.00     34.00     31.40     10.73
     92.00     34.00      0.00      0.00
     93.00     34.00      0.00      0.00
     94.00     34.00     27.19     12.60
     95.00     34.00     39.07     10.79
     96.00     34.00      0.00      0.00
     97.00     34.00      0.00      0.00
     98.00     34.00     29.10     13.45
     99.00     34.00      0.00      0.00
    100.00     34.00      0.00      0.00
    101.00     34.00      0.00      0.00
    102.00     34.00      0.00      0.00
    103.00     34.00      0.00      0.00
    104.00     34.00      0.00      0.00
    105.00     34.00     93.56     30.75
    106.00     34.00     96.13     32.51
    107.00     34.00     93.50     25.79
    108.00     34.00     49.26     11.40
    109.00     34.00    257.39     72.94
    110.00     34.00     50.31      7.20
    111.00     34.00     58.22     22.17
    112.00     34.00     50.38     48.08
    113.00     34.00     57.41    112.56
    114.00     34.00      0.00      0.00
    115.00     34.00     51.27     18.20
    116.00     34.00      0.00      0.00
    117.00     34.00      0.00      0.00
    118.00     34.00      0.00      0.00
    119.00     34.00     70.53     15.70
    120.00     34.00     68.46     12.60
    121.00     34.00     65.70     21.00
    122.00     34.00     78.33     24.67
    123.00     34.00     78.63     24.53
    124.00     34.00     87.80     22.96
    125.00     34.00     88.06     20.65
    126.00     34.00     86.94     32.64
     46.00     35.00    289.54     10.39
     47.00     35.00     12.41      6.44
     48.00     35.00     13.83     10.29
     49.00     35.00    340.34     11.11
     50.00     35.00      0.00      0.00
     51.00     35.00    347.67     10.80
     52.00     35.00    300.52     15.13
     53.00     35.00    337.24     12.18
     54.00     35.00      9.39     15.19
     55.00     35.00      3.28     34.95
     56.00     35.00      2.73     27.75
     57.00     35.00      4.17     32.27
     58.00     35.00      7.21     33.07
     59.00     35.00     17.27     26.88
     60.00     35.00     17.13     27.82
     61.00     35.00    165.36     66.64
     62.00     35.00     31.00     24.26
     63.00     35.00     25.95     24.59
     64.00     35.00     26.06     21.85
     65.00     35.00      0.00      0.00
     66.00     35.00     51.66     23.40
     67.00     35.00    318.87      7.43
     68.00     35.00     55.81     24.89
     69.00     35.00     58.79     23.21
     70.00     35.00      9.84     14.81
     71.00     35.00    352.21      9.16
     72.00     35.00    356.35     11.21
     73.00     35.00      0.71      9.57
     74.00     35.00    343.54      8.52
     75.00     35.00      0.00      0.00
     76.00     35.00      0.00      0.00
     77.00     35.00      0.00      0.00
     78.00     35.00      0.00      0.00
     79.00     35.00      0.00      0.00
     80.00     35.00      0.00      0.00
     81.00     35.00      8.74      8.63
     82.00     35.00     12.67     12.07
     83.00     35.00      6.13     11.40
     84.00     35.00     43.45     20.35
     85.00     35.00      0.00      0.00
     86.00     35.00     11.96     10.88
     87.00     35.00     18.18     11.22
     88.00     35.00     23.82     11.79
     89.00     35.00     16.11     11.47
     90.00     35.00      0.00      0.00
     91.00     35.00      0.00      0.00
     92.00     35.00      0.00      0.00
     93.00     35.00      0.00      0.00
     94.00     35.00      0.00      0.00
     95.00     35.00      0.00      0.00
     96.00     35.00     28.82     13.86
     97.00     35.00      0.00      0.00
     98.00     35.00      0.00      0.00
     99.00     35.00      0.00      0.00
    100.00     35.00      0.00      0.00
    101.00     35.00      0.00      0.00
    102.00     35.00      0.00      0.00
    103.00     35.00      0.00      0.00
    104.00     35.00      0.00      0.00
    105.00     35.00     41.06     15.06
    106.00     35.00     41.13      7.43
    107.00     35.00    232.14     58.95
    108.00     35.00     91.82     19.43
    109.00     35.00     60.20     10.36
    110.00     35.00     61.13     16.57
    111.00     35.00     44.23      8.87
    112.00     35.00      0.00      0.00
    113.00     35.00     48.62     18.80
    114.00     35.00    198.80     86.73
    115.00     35.00     48.56     16.00
    116.00     35.00      0.00      0.00
    117.00     35.00      0.00      0.00
