     经度     纬度      角度       风速
    119.00     30.00      0.00      0.00
    120.00     30.00      0.00      0.00
    121.00     30.00      0.00      0.00
    122.00     30.00     58.49     17.09
    123.00     30.00     70.57     15.05
    124.00     30.00     95.13     21.52
    125.00     30.00     94.29     25.14
    126.00     30.00     94.38     25.78
     46.00     31.00      0.00      0.00
     47.00     31.00      0.00      0.00
     48.00     31.00      0.00      0.00
     49.00     31.00      0.00      0.00
     50.00     31.00    329.66      4.02
     51.00     31.00    308.05     12.81
     52.00     31.00    311.22     12.45
     53.00     31.00      0.00      0.00
     54.00     31.00      0.00      0.00
     55.00     31.00     24.82     44.90
     56.00     31.00      2.10      6.23
     57.00     31.00    315.83     10.28
     58.00     31.00     28.34     24.60
     59.00     31.00     29.54     17.81
     60.00     31.00    302.94     48.34
     61.00     31.00    273.08     69.71
     62.00     31.00     52.79     18.66
     63.00     31.00     24.75     25.89
     64.00     31.00     32.41     25.06
     65.00     31.00     32.51     22.58
     66.00     31.00     30.34     15.69
     67.00     31.00     27.53     17.09
     68.00     31.00     45.27     23.54
     69.00     31.00     57.05     26.89
     70.00     31.00    311.79     83.50
     71.00     31.00     72.12     25.30
     72.00     31.00     84.07     26.05
     73.00     31.00    258.81     23.49
     74.00     31.00    356.78      7.78
     75.00     31.00      0.00      0.00
     76.00     31.00      0.00      0.00
     77.00     31.00      0.00      0.00
     78.00     31.00      0.00      0.00
     79.00     31.00      0.00      0.00
     80.00     31.00      0.00      0.00
     81.00     31.00      0.00      0.00
     82.00     31.00      4.83      7.99
     83.00     31.00     16.56      7.87
     84.00     31.00      0.00      0.00
     85.00     31.00     17.74      7.39
     86.00     31.00     18.89     11.10
     87.00     31.00      8.64     14.24
     88.00     31.00     44.33      4.88
     89.00     31.00     33.83      8.76
     90.00     31.00     17.99     11.72
     91.00     31.00     24.34     12.71
     92.00     31.00     39.40     20.42
     93.00     31.00     49.78     31.24
     94.00     31.00     44.19     29.11
     95.00     31.00     47.09     26.64
     96.00     31.00     52.56     31.62
     97.00     31.00     61.17     34.97
     98.00     31.00     57.32     33.28
     99.00     31.00     64.13     27.47
    100.00     31.00    168.37     52.02
    101.00     31.00     46.80     98.06
    102.00     31.00    210.45     52.84
    103.00     31.00     66.13     36.51
    104.00     31.00      0.00      0.00
    105.00     31.00    166.71     62.21
    106.00     31.00     60.59     18.06
    107.00     31.00    356.05     89.95
    108.00     31.00    207.85     63.72
    109.00     31.00     30.34     12.97
    110.00     31.00      1.26     16.80
    111.00     31.00     77.18     27.11
    112.00     31.00     19.94     23.37
    113.00     31.00     49.33     15.81
    114.00     31.00     54.49     16.18
    115.00     31.00      0.00      0.00
    116.00     31.00      0.00      0.00
    117.00     31.00      0.00      0.00
    118.00     31.00      0.00      0.00
    119.00     31.00      0.00      0.00
    120.00     31.00      0.00      0.00
    121.00     31.00      0.00      0.00
    122.00     31.00     52.93     19.71
    123.00     31.00     98.00     19.14
    124.00     31.00     96.96     22.11
    125.00     31.00     95.50     26.32
    126.00     31.00     87.55     29.44
     46.00     32.00    310.01     11.62
     47.00     32.00      0.00      0.00
     48.00     32.00    327.19      8.54
     49.00     32.00     51.70     10.38
     50.00     32.00    271.82      5.53
     51.00     32.00     36.25      8.78
     52.00     32.00    348.65      8.00
     53.00     32.00      0.00      0.00
     54.00     32.00    353.45      5.03
     55.00     32.00    322.64     12.10
     56.00     32.00     10.47     54.40
     57.00     32.00      2.46     39.90
     58.00     32.00      7.18     26.04
     59.00     32.00    241.58     32.39
     60.00     32.00    239.18     67.40
     61.00     32.00     21.20     42.04
     62.00     32.00    213.38     62.07
     63.00     32.00     61.35      3.84
     64.00     32.00     33.23     29.35
     65.00     32.00     46.55     26.96
     66.00     32.00     40.87     26.65
     67.00     32.00    127.92     29.96
     68.00     32.00    157.97     56.73
     69.00     32.00     53.28     18.09
     70.00     32.00    315.32    133.17
     71.00     32.00    347.96     79.97
     72.00     32.00      0.00      0.00
     73.00     32.00    352.32      8.61
     74.00     32.00      0.00      0.00
     75.00     32.00      0.00      0.00
     76.00     32.00      0.00      0.00
     77.00     32.00      0.00      0.00
     78.00     32.00    353.59     10.09
     79.00     32.00      0.00      0.00
     80.00     32.00      0.00      0.00
     81.00     32.00      0.00      0.00
     82.00     32.00      0.00      0.00
     83.00     32.00     40.08      8.89
     84.00     32.00     11.19     10.34
     85.00     32.00    356.53     98.32
     86.00     32.00     24.45     14.79
     87.00     32.00     28.36     11.18
     88.00     32.00     24.32     10.92
     89.00     32.00     20.13     10.83
     90.00     32.00      0.00      0.00
     91.00     32.00     43.09     25.12
     92.00     32.00    280.28     62.44
     93.00     32.00     45.68     22.80
     94.00     32.00     32.15     19.60
     95.00     32.00     57.55     33.25
     96.00     32.00      6.76     14.72
     97.00     32.00     60.86     25.73
     98.00     32.00     66.69     45.36
     99.00     32.00     29.68     12.59
    100.00     32.00      8.38     56.91
    101.00     32.00    141.58     46.12
    102.00     32.00     65.34     10.93
    103.00     32.00     62.21     21.90
    104.00     32.00     85.25      8.10
    105.00     32.00     52.69     16.51
    106.00     32.00     45.35     71.69
    107.00     32.00     18.48    101.41
    108.00     32.00    110.52     79.61
    109.00     32.00     48.49     16.86
    110.00     32.00     25.14     14.61
    111.00     32.00     37.32     15.29
    112.00     32.00     73.77     30.11
    113.00     32.00     67.75     17.75
    114.00     32.00      0.00      0.00
    115.00     32.00      0.00      0.00
    116.00     32.00      0.00      0.00
    117.00     32.00      0.00      0.00
    118.00     32.00      0.00      0.00
    119.00     32.00     54.80     16.40
    120.00     32.00      0.00      0.00
    121.00     32.00     74.69     20.24
    122.00     32.00     86.00     19.37
    123.00     32.00     86.75     17.80
    124.00     32.00     87.05     21.43
    125.00     32.00     87.26     22.08
    126.00     32.00     79.07     26.41
     46.00     33.00      0.00      0.00
     47.00     33.00      0.00      0.00
     48.00     33.00    332.66      9.54
     49.00     33.00    216.08     60.20
     50.00     33.00    110.26     86.32
     51.00     33.00    216.69     68.93
     52.00     33.00    324.38     11.46
     53.00     33.00    315.83     13.75
     54.00     33.00    317.28     14.01
     55.00     33.00    309.04    109.53
     56.00     33.00      5.33     36.96
     57.00     33.00      3.80     26.40
     58.00     33.00     81.19     60.69
     59.00     33.00    284.04     10.48
     60.00     33.00    314.96     21.08
     61.00     33.00      8.17     18.90
     62.00     33.00    328.75    101.66
     63.00     33.00    357.79     13.78
     64.00     33.00     30.85      8.65
     65.00     33.00     53.29     26.08
     66.00     33.00     41.43     27.93
     67.00     33.00     29.56     17.82
     68.00     33.00     10.80     17.72
     69.00     33.00    307.25     20.71
     70.00     33.00    239.09     68.89
     71.00     33.00     19.40      8.80
     72.00     33.00      0.00      0.00
     73.00     33.00    350.40      9.15
     74.00     33.00     84.07     30.96
     75.00     33.00    329.81      7.38
     76.00     33.00      0.00      0.00
     77.00     33.00      0.00      0.00
     78.00     33.00      0.00      0.00
     79.00     33.00      0.00      0.00
     80.00     33.00      0.00      0.00
     81.00     33.00      2.36      8.16
     82.00     33.00      0.00      0.00
     83.00     33.00      3.95      7.19
     84.00     33.00     25.72      7.59
     85.00     33.00      0.00      0.00
     86.00     33.00     39.22     22.74
     87.00     33.00      0.00      0.00
     88.00     33.00     14.39     10.67
     89.00     33.00     13.60     10.86
     90.00     33.00      0.00      0.00
     91.00     33.00     25.72     12.61
     92.00     33.00     33.50      9.86
     93.00     33.00     32.89     10.59
     94.00     33.00      0.00      0.00
     95.00     33.00      0.00      0.00
     96.00     33.00      0.00      0.00
     97.00     33.00     25.90     14.05
     98.00     33.00     35.14     12.43
     99.00     33.00     27.52     12.90
    100.00     33.00     39.31     11.89
    101.00     33.00      0.00      0.00
    102.00     33.00    108.57      7.71
    103.00     33.00     42.43     14.13
    104.00     33.00     19.42     77.14
    105.00     33.00      4.87      6.46
    106.00     33.00      2.43     15.88
    107.00     33.00     72.83     27.01
    108.00     33.00    137.49     78.99
    109.00     33.00    100.97     75.36
    110.00     33.00    335.36     38.91
    111.00     33.00     79.56     39.56
    112.00     33.00    306.63     35.53
    113.00     33.00     60.83     23.58
    114.00     33.00      0.00      0.00
    115.00     33.00      0.00      0.00
    116.00     33.00     56.39     15.42
    117.00     33.00      0.00      0.00
    118.00     33.00      0.00      0.00
    119.00     33.00      0.00      0.00
    120.00     33.00     59.03     20.18
    121.00     33.00     42.53     18.24
    122.00     33.00     71.94     19.85
    123.00     33.00     71.85     18.95
    124.00     33.00     83.27     16.32
    125.00     33.00     94.71     19.71
    126.00     33.00      0.00      0.00
     46.00     34.00    312.70     17.25
     47.00     34.00    319.21      9.58
     48.00     34.00    352.95     10.71
     49.00     34.00    344.83      7.14
     50.00     34.00    322.98      9.08
     51.00     34.00    314.69     16.61
     52.00     34.00    353.67     11.24
     53.00     34.00     20.31     11.89
     54.00     34.00      4.14     11.81
     55.00     34.00    356.38     16.23
     56.00     34.00      5.05     31.88
     57.00     34.00      5.14     28.74
     58.00     34.00      0.23     29.52
     59.00     34.00      0.96     30.34
     60.00     34.00    330.44     14.61
     61.00     34.00    339.41     10.41
     62.00     34.00    307.82     25.32
     63.00     34.00     52.36     12.49
     64.00     34.00    139.16     48.88
     65.00     34.00     53.21     23.03
     66.00     34.00     11.65     62.52
     67.00     34.00    329.29     25.65
     68.00     34.00    130.02     29.61
     69.00     34.00     29.30     11.10
     70.00     34.00    305.69     14.48
