Index_Num,starttime,resolution,speed,volume,occupancy,speed_处理后,volume_处理后,occupancy_处理后
15958,2011-03-28T20:20:00-07:00,0:05:00,NA,NA,NA,63.94,34,3.54
15961,2011-03-28T20:25:00-07:00,0:05:00,NA,NA,NA,62.07,39,4.75
15962,2011-03-28T20:30:00-07:00,0:05:00,NA,NA,NA,63.21,42,3.54
15964,2011-03-28T20:35:00-07:00,0:05:00,NA,NA,NA,62.52,21,3.98
15966,2011-03-28T20:40:00-07:00,0:05:00,NA,NA,NA,63.77,21,2.55
15968,2011-03-28T20:45:00-07:00,0:05:00,NA,NA,NA,61.91,28,3.48
15970,2011-03-28T20:50:00-07:00,0:05:00,NA,NA,NA,63.59,23,3.89
15972,2011-03-28T20:55:00-07:00,0:05:00,NA,NA,NA,63.35,26,3.16
15974,2011-03-28T21:00:00-07:00,0:05:00,NA,NA,NA,62.84,27,3
15976,2011-03-28T21:05:00-07:00,0:05:00,NA,NA,NA,64.14,25,2.17
15978,2011-03-28T21:10:00-07:00,0:05:00,NA,NA,NA,63.19,41,3.58
15981,2011-03-28T21:15:00-07:00,0:05:00,NA,NA,NA,63.7,11,1.62
15983,2011-03-28T21:20:00-07:00,0:05:00,NA,NA,NA,63.46,25,2.2
15984,2011-03-28T21:25:00-07:00,0:05:00,NA,NA,NA,62.2,15,2.3
15987,2011-03-28T21:30:00-07:00,0:05:00,NA,NA,NA,63.26,19,3.04
15989,2011-03-28T21:35:00-07:00,0:05:00,NA,NA,NA,62.44,24,2.15
15990,2011-03-28T21:40:00-07:00,0:05:00,NA,NA,NA,65.33,10,0.84
15992,2011-03-28T21:45:00-07:00,0:05:00,NA,NA,NA,62.3,17,2.27
15995,2011-03-28T21:50:00-07:00,0:05:00,NA,NA,NA,63.57,24,2.19
15996,2011-03-28T21:55:00-07:00,0:05:00,NA,NA,NA,64.14,6,0.84
15998,2011-03-28T22:00:00-07:00,0:05:00,NA,NA,NA,63.67,15,1.23
16000,2011-03-28T22:05:00-07:00,0:05:00,NA,NA,NA,64.07,21,2.52
16002,2011-03-28T22:10:00-07:00,0:05:00,NA,NA,NA,60.96,18,1.5
16004,2011-03-28T22:15:00-07:00,0:05:00,NA,NA,NA,62.86,12,2.13
16006,2011-03-28T22:20:00-07:00,0:05:00,NA,NA,NA,58.1,14,0.75
16008,2011-03-28T22:25:00-07:00,0:05:00,NA,NA,NA,63.93,17,1.64
16010,2011-03-28T22:30:00-07:00,0:05:00,NA,NA,NA,63.63,18,1.09
16012,2011-03-28T22:35:00-07:00,0:05:00,NA,NA,NA,62.08,14,1.48
16014,2011-03-28T22:40:00-07:00,0:05:00,NA,NA,NA,62.57,10,1.05
16016,2011-03-28T22:45:00-07:00,0:05:00,NA,NA,NA,61.93,17,1.34
16019,2011-03-28T22:50:00-07:00,0:05:00,NA,NA,NA,60.64,6,0.83
16021,2011-03-28T22:55:00-07:00,0:05:00,NA,NA,NA,62.1,22,2
16022,2011-03-28T23:00:00-07:00,0:05:00,NA,NA,NA,61.03,9,0.89
16024,2011-03-28T23:05:00-07:00,0:05:00,NA,NA,NA,56.43,11,0.97
16027,2011-03-28T23:10:00-07:00,0:05:00,NA,NA,NA,64.5,8,0.45
16028,2011-03-28T23:15:00-07:00,0:05:00,NA,NA,NA,70.17,2,0
16030,2011-03-28T23:20:00-07:00,0:05:00,NA,NA,NA,62.72,15,1.61
16032,2011-03-28T23:25:00-07:00,0:05:00,NA,NA,NA,59.78,3,0.36
16034,2011-03-28T23:30:00-07:00,0:05:00,NA,NA,NA,63.33,7,0.75
16036,2011-03-28T23:35:00-07:00,0:05:00,NA,NA,NA,52.11,5,0.33
16038,2011-03-28T23:40:00-07:00,0:05:00,NA,NA,NA,62.97,8,0.57
16040,2011-03-28T23:45:00-07:00,0:05:00,NA,NA,NA,60.93,3,0.12
16042,2011-03-28T23:50:00-07:00,0:05:00,NA,NA,NA,69.5,1,0
16044,2011-03-28T23:55:00-07:00,0:05:00,NA,NA,NA,65.16,5,0.36
16047,2011-03-29T00:00:00-07:00,0:05:00,NA,NA,NA,60.91,7,0.91
16049,2011-03-29T00:05:00-07:00,0:05:00,NA,NA,NA,62.35,2,0.37
16050,2011-03-29T00:10:00-07:00,0:05:00,NA,NA,NA,63.8,3,0.08
16053,2011-03-29T00:15:00-07:00,0:05:00,NA,NA,NA,67.5,5,0.32
16054,2011-03-29T00:20:00-07:00,0:05:00,NA,NA,NA,65.5,3,0.3
16056,2011-03-29T00:25:00-07:00,0:05:00,NA,NA,NA,63.47,6,0.32
16059,2011-03-29T00:30:00-07:00,0:05:00,NA,NA,NA,51.18,7,0.34
16060,2011-03-29T00:35:00-07:00,0:05:00,NA,NA,NA,61.43,6,0.48
16063,2011-03-29T00:40:00-07:00,0:05:00,NA,NA,NA,60.92,3,0.2
16064,2011-03-29T00:45:00-07:00,0:05:00,NA,NA,NA,59.8,3,0.23
16067,2011-03-29T00:50:00-07:00,0:05:00,NA,NA,NA,64.2,2,0.08
16068,2011-03-29T00:55:00-07:00,0:05:00,NA,NA,NA,63.14,2,0.22
16070,2011-03-29T01:00:00-07:00,0:05:00,NA,NA,NA,65.4,1,0.04
16073,2011-03-29T01:05:00-07:00,0:05:00,NA,NA,NA,63,0,0
16074,2011-03-29T01:10:00-07:00,0:05:00,NA,NA,NA,60.33,1,0.08
16076,2011-03-29T01:15:00-07:00,0:05:00,NA,NA,NA,59.11,2,0.11
16079,2011-03-29T01:20:00-07:00,0:05:00,NA,NA,NA,61.17,0,0
16080,2011-03-29T01:25:00-07:00,0:05:00,NA,NA,NA,63,0,0.03
16083,2011-03-29T01:30:00-07:00,0:05:00,NA,NA,NA,65.2,2,0.09
16085,2011-03-29T01:35:00-07:00,0:05:00,NA,NA,NA,62.4,2,0.05
16086,2011-03-29T01:40:00-07:00,0:05:00,NA,NA,NA,61.46,0,0
16088,2011-03-29T01:45:00-07:00,0:05:00,NA,NA,NA,64.33,2,0.16
16090,2011-03-29T01:50:00-07:00,0:05:00,NA,NA,NA,66.4,2,0.05
16092,2011-03-29T01:55:00-07:00,0:05:00,NA,NA,NA,63.67,1,0
16095,2011-03-29T02:00:00-07:00,0:05:00,NA,NA,NA,64.89,0,0
16096,2011-03-29T02:05:00-07:00,0:05:00,NA,NA,NA,62.86,0,0
16098,2011-03-29T02:10:00-07:00,0:05:00,NA,NA,NA,57.71,1,0.21
16100,2011-03-29T02:15:00-07:00,0:05:00,NA,NA,NA,62.5,0,0
16102,2011-03-29T02:20:00-07:00,0:05:00,NA,NA,NA,33,2,0.13
16104,2011-03-29T02:25:00-07:00,0:05:00,NA,NA,NA,66.07,1,0.05
16106,2011-03-29T02:30:00-07:00,0:05:00,NA,NA,NA,64.33,4,0.05
16108,2011-03-29T02:35:00-07:00,0:05:00,NA,NA,NA,58.39,1,0.11
16110,2011-03-29T02:40:00-07:00,0:05:00,NA,NA,NA,62.8,2,0.26
16113,2011-03-29T02:45:00-07:00,0:05:00,NA,NA,NA,42.57,2,0.12
16114,2011-03-29T02:50:00-07:00,0:05:00,NA,NA,NA,65.5,0,0
16117,2011-03-29T02:55:00-07:00,0:05:00,NA,NA,NA,62.5,0,0
16118,2011-03-29T03:00:00-07:00,0:05:00,NA,NA,NA,60.88,3,0.19
16121,2011-03-29T03:05:00-07:00,0:05:00,NA,NA,NA,60.87,4,0.11
16122,2011-03-29T03:10:00-07:00,0:05:00,NA,NA,NA,62.13,0,0
16124,2011-03-29T03:15:00-07:00,0:05:00,NA,NA,NA,66,1,0
16126,2011-03-29T03:20:00-07:00,0:05:00,NA,NA,NA,59,2,0.11
16128,2011-03-29T03:25:00-07:00,0:05:00,NA,NA,NA,71.64,7,0.32
16130,2011-03-29T03:30:00-07:00,0:05:00,66.67,6,0.44,66.67,6,0.44
16132,2011-03-29T03:35:00-07:00,0:05:00,66.42,12,0.4,66.42,12,0.4
16134,2011-03-29T03:40:00-07:00,0:05:00,64.17,6,0.33,64.17,6,0.33
16136,2011-03-29T03:45:00-07:00,0:05:00,64.7,10,0.73,64.7,10,0.73
16138,2011-03-29T03:50:00-07:00,0:05:00,71,2,0.11,71,2,0.11
16140,2011-03-29T03:55:00-07:00,0:05:00,64,8,0.55,64,8,0.55
16142,2011-03-29T04:00:00-07:00,0:05:00,61.5,14,0.92,61.5,14,0.92
16144,2011-03-29T04:05:00-07:00,0:05:00,66.78,9,0.27,66.78,9,0.27
16146,2011-03-29T04:10:00-07:00,0:05:00,66,2,0.25,66,2,0.25
16149,2011-03-29T04:15:00-07:00,0:05:00,61.43,7,0.55,61.43,7,0.55
16150,2011-03-29T04:20:00-07:00,0:05:00,67.43,7,0.17,67.43,7,0.17
16152,2011-03-29T04:25:00-07:00,0:05:00,64.6,5,0.83,64.6,5,0.83
16154,2011-03-29T04:30:00-07:00,0:05:00,63.7,40,3.62,63.7,40,3.62
16157,2011-03-29T04:35:00-07:00,0:05:00,63,24,2.09,63,24,2.09
16159,2011-03-29T04:40:00-07:00,0:05:00,60.69,36,3.31,60.69,36,3.31
16160,2011-03-29T04:45:00-07:00,0:05:00,65.49,35,2.27,65.49,35,2.27
16162,2011-03-29T04:50:00-07:00,0:05:00,64.88,26,2.78,64.88,26,2.78
16164,2011-03-29T04:55:00-07:00,0:05:00,62.61,33,3.09,62.61,33,3.09
16166,2011-03-29T05:00:00-07:00,0:05:00,61.47,49,4.38,61.47,49,4.38
16168,2011-03-29T05:05:00-07:00,0:05:00,64.37,46,4.73,64.37,46,4.73
16170,2011-03-29T05:10:00-07:00,0:05:00,63.05,41,5.11,63.05,41,5.11
16172,2011-03-29T05:15:00-07:00,0:05:00,63.36,39,4.78,63.36,39,4.78
16174,2011-03-29T05:20:00-07:00,0:05:00,62.61,71,6.07,62.61,71,6.07
16176,2011-03-29T05:25:00-07:00,0:05:00,63.13,78,5.8,63.13,78,5.8
16178,2011-03-29T05:30:00-07:00,0:05:00,60.71,118,10.57,60.71,118,10.57
16180,2011-03-29T05:35:00-07:00,0:05:00,60.4,98,11.9,60.4,98,11.9
16182,2011-03-29T05:40:00-07:00,0:05:00,59.7,101,14.89,59.7,101,14.89
16184,2011-03-29T05:45:00-07:00,0:05:00,61.72,69,8.78,61.72,69,8.78
16186,2011-03-29T05:50:00-07:00,0:05:00,61.65,100,13.22,61.65,100,13.22
16188,2011-03-29T05:55:00-07:00,0:05:00,61.08,93,12.11,61.08,93,12.11
16190,2011-03-29T06:00:00-07:00,0:05:00,61.89,110,8.47,61.89,110,8.47
16192,2011-03-29T06:05:00-07:00,0:05:00,62.21,78,8.91,62.21,78,8.91
16194,2011-03-29T06:10:00-07:00,0:05:00,56.99,139,16.83,56.99,139,16.83
16196,2011-03-29T06:15:00-07:00,0:05:00,49.59,51,19.5,49.59,51,19.5
16198,2011-03-29T06:20:00-07:00,0:05:00,33.02,96,27,33.02,96,27
16200,2011-03-29T06:25:00-07:00,0:05:00,38.59,116,22,38.59,116,22
16202,2011-03-29T06:30:00-07:00,0:05:00,44.32,79,20.29,44.32,79,20.29
16204,2011-03-29T06:35:00-07:00,0:05:00,37.41,97,23.33,37.41,97,23.33
16206,2011-03-29T06:40:00-07:00,0:05:00,41.99,97,22,41.99,97,22
16208,2011-03-29T06:45:00-07:00,0:05:00,38.44,113,22.27,38.44,113,22.27
16210,2011-03-29T06:50:00-07:00,0:05:00,48.87,119,15,48.87,119,15
16212,2011-03-29T06:55:00-07:00,0:05:00,55.46,52,12.33,55.46,52,12.33
16214,2011-03-29T07:00:00-07:00,0:05:00,57.01,133,13.69,57.01,133,13.69
16216,2011-03-29T07:05:00-07:00,0:05:00,57.17,71,10.44,57.17,71,10.44
16218,2011-03-29T07:10:00-07:00,0:05:00,51.9,87,18.25,51.9,87,18.25
16221,2011-03-29T07:15:00-07:00,0:05:00,52.64,53,16.4,52.64,53,16.4
16223,2011-03-29T07:20:00-07:00,0:05:00,49.98,126,17.58,49.98,126,17.58
16224,2011-03-29T07:25:00-07:00,0:05:00,47.86,97,15.7,47.86,97,15.7
16226,2011-03-29T07:30:00-07:00,0:05:00,42.29,82,19.33,42.29,82,19.33
16229,2011-03-29T07:35:00-07:00,0:05:00,34.08,103,24.82,34.08,103,24.82
16230,2011-03-29T07:40:00-07:00,0:05:00,18.3,53,40.71,18.3,53,40.71
16232,2011-03-29T07:45:00-07:00,0:05:00,29.48,102,29.55,29.48,102,29.55
16234,2011-03-29T07:50:00-07:00,0:05:00,25.95,100,31.67,25.95,100,31.67
16236,2011-03-29T07:55:00-07:00,0:05:00,31.83,103,28.36,31.83,103,28.36
16238,2011-03-29T08:00:00-07:00,0:05:00,35.09,81,33.89,35.09,81,33.89
16240,2011-03-29T08:05:00-07:00,0:05:00,36.49,119,24.45,36.49,119,24.45
16242,2011-03-29T08:10:00-07:00,0:05:00,22.25,63,31.71,22.25,63,31.71
16244,2011-03-29T08:15:00-07:00,0:05:00,28.03,77,27.78,28.03,77,27.78
16246,2011-03-29T08:20:00-07:00,0:05:00,35.45,82,24.89,35.45,82,24.89
16248,2011-03-29T08:25:00-07:00,0:05:00,25.3,101,31.55,25.3,101,31.55
16250,2011-03-29T08:30:00-07:00,0:05:00,24.85,104,36.67,24.85,104,36.67
16253,2011-03-29T08:35:00-07:00,0:05:00,46.59,106,16.9,46.59,106,16.9
16254,2011-03-29T08:40:00-07:00,0:05:00,36.32,82,22.88,36.32,82,22.88
16256,2011-03-29T08:45:00-07:00,0:05:00,36.6,93,27.67,36.6,93,27.67
16259,2011-03-29T08:50:00-07:00,0:05:00,29.61,93,26.44,29.61,93,26.44
16260,2011-03-29T08:55:00-07:00,0:05:00,34.95,83,30.89,34.95,83,30.89
16262,2011-03-29T09:00:00-07:00,0:05:00,41.57,90,22,41.57,90,22
16264,2011-03-29T09:05:00-07:00,0:05:00,33.42,145,26.4,33.42,145,26.4
16266,2011-03-29T09:10:00-07:00,0:05:00,20.87,62,33.78,20.87,62,33.78
16269,2011-03-29T09:15:00-07:00,0:05:00,46.86,85,15.33,46.86,85,15.33
16271,2011-03-29T09:20:00-07:00,0:05:00,51.75,99,16,51.75,99,16
16272,2011-03-29T09:25:00-07:00,0:05:00,58.97,97,11.27,58.97,97,11.27
16274,2011-03-29T09:30:00-07:00,0:05:00,55.91,132,13.69,55.91,132,13.69
16276,2011-03-29T09:35:00-07:00,0:05:00,57.32,137,12.8,57.32,137,12.8
16278,2011-03-29T09:40:00-07:00,0:05:00,56.66,94,13.44,56.66,94,13.44
16280,2011-03-29T09:45:00-07:00,0:05:00,60.08,102,14.36,60.08,102,14.36
16282,2011-03-29T09:50:00-07:00,0:05:00,59.48,96,10.42,59.48,96,10.42
16285,2011-03-29T09:55:00-07:00,0:05:00,61.4,57,7.2,61.4,57,7.2
16286,2011-03-29T10:00:00-07:00,0:05:00,59.15,80,13.11,59.15,80,13.11
16288,2011-03-29T10:05:00-07:00,0:05:00,60.31,137,11.4,60.31,137,11.4
16290,2011-03-29T10:10:00-07:00,0:05:00,59.18,78,11.78,59.18,78,11.78
16292,2011-03-29T10:15:00-07:00,0:05:00,62.81,97,11,62.81,97,11
16294,2011-03-29T10:20:00-07:00,0:05:00,61.91,87,12.56,61.91,87,12.56
16297,2011-03-29T10:25:00-07:00,0:05:00,60.92,73,11.56,60.92,73,11.56
16298,2011-03-29T10:30:00-07:00,0:05:00,59.24,97,15.44,59.24,97,15.44
16300,2011-03-29T10:35:00-07:00,0:05:00,61.51,81,8.82,61.51,81,8.82
16302,2011-03-29T10:40:00-07:00,0:05:00,61,70,12.29,61,70,12.29
16304,2011-03-29T10:45:00-07:00,0:05:00,60.18,101,12,60.18,101,12
16306,2011-03-29T10:55:00-07:00,0:05:00,61.6,47,11.4,61.6,47,11.4
16308,2011-03-29T11:00:00-07:00,0:05:00,59.85,84,13.89,59.85,84,13.89
16310,2011-03-29T11:05:00-07:00,0:05:00,61.81,132,11.2,61.81,132,11.2
16312,2011-03-29T11:10:00-07:00,0:05:00,58.18,80,13.5,58.18,80,13.5
16314,2011-03-29T11:15:00-07:00,0:05:00,61.67,70,10,61.67,70,10
16316,2011-03-29T11:20:00-07:00,0:05:00,60.64,53,8.5,60.64,53,8.5
16318,2011-03-29T11:25:00-07:00,0:05:00,59.31,105,16.22,59.31,105,16.22
16321,2011-03-29T11:30:00-07:00,0:05:00,61.15,123,10.57,61.15,123,10.57
16322,2011-03-29T11:35:00-07:00,0:05:00,62.24,85,9.82,62.24,85,9.82
16324,2011-03-29T11:40:00-07:00,0:05:00,60.15,65,14.67,60.15,65,14.67
16326,2011-03-29T11:45:00-07:00,0:05:00,60.17,115,14.36,60.17,115,14.36
16328,2011-03-29T11:50:00-07:00,0:05:00,61.27,55,11.33,61.27,55,11.33
16330,2011-03-29T11:55:00-07:00,0:05:00,59.18,114,16.09,59.18,114,16.09
16332,2011-03-29T12:00:00-07:00,0:05:00,62.47,55,7.22,62.47,55,7.22
16334,2011-03-29T12:05:00-07:00,0:05:00,59.1,100,12.27,59.1,100,12.27
16336,2011-03-29T12:10:00-07:00,0:05:00,61,59,10,61,59,10
16338,2011-03-29T12:15:00-07:00,0:05:00,61.05,82,12.11,61.05,82,12.11
16340,2011-03-29T12:20:00-07:00,0:05:00,60.76,66,11.13,60.76,66,11.13
16342,2011-03-29T12:25:00-07:00,0:05:00,62.12,25,8,62.12,25,8
16344,2011-03-29T12:30:00-07:00,0:05:00,61.74,94,8,61.74,94,8
16346,2011-03-29T12:35:00-07:00,0:05:00,60.27,104,14.22,60.27,104,14.22
16348,2011-03-29T12:40:00-07:00,0:05:00,62.83,128,11.36,62.83,128,11.36
16350,2011-03-29T12:45:00-07:00,0:05:00,63.38,85,9.45,63.38,85,9.45
16352,2011-03-29T12:50:00-07:00,0:05:00,62.31,61,10.57,62.31,61,10.57
16354,2011-03-29T12:55:00-07:00,0:05:00,60.94,126,13.36,60.94,126,13.36
16356,2011-03-29T13:00:00-07:00,0:05:00,62.62,106,11,62.62,106,11
16359,2011-03-29T13:05:00-07:00,0:05:00,57.6,105,17.11,57.6,105,17.11
16360,2011-03-29T13:10:00-07:00,0:05:00,58.16,82,12.22,58.16,82,12.22
16362,2011-03-29T13:15:00-07:00,0:05:00,57.4,108,12.91,57.4,108,12.91
16365,2011-03-29T13:20:00-07:00,0:05:00,62,62,11.43,62,62,11.43
16366,2011-03-29T13:25:00-07:00,0:05:00,59.71,84,11.09,59.71,84,11.09
16368,2011-03-29T13:30:00-07:00,0:05:00,55.68,119,11.64,55.68,119,11.64
16370,2011-03-29T13:35:00-07:00,0:05:00,57.06,81,10.36,57.06,81,10.36
16372,2011-03-29T13:40:00-07:00,0:05:00,60.39,124,11.79,60.39,124,11.79
16374,2011-03-29T13:45:00-07:00,0:05:00,59.06,108,13.18,59.06,108,13.18
16376,2011-03-29T13:50:00-07:00,0:05:00,59.16,115,10.57,59.16,115,10.57
16378,2011-03-29T13:55:00-07:00,0:05:00,60.1,94,11.9,60.1,94,11.9
16380,2011-03-29T14:00:00-07:00,0:05:00,60.01,69,9.89,60.01,69,9.89
16382,2011-03-29T14:05:00-07:00,0:05:00,60.41,108,12.45,60.41,108,12.45
16385,2011-03-29T14:10:00-07:00,0:05:00,58.63,126,13.67,58.63,126,13.67
16387,2011-03-29T14:15:00-07:00,0:05:00,61.46,83,10.6,61.46,83,10.6
16389,2011-03-29T14:20:00-07:00,0:05:00,60,92,14.89,60,92,14.89
16391,2011-03-29T14:25:00-07:00,0:05:00,57.7,89,10.64,57.7,89,10.64
16392,2011-03-29T14:30:00-07:00,0:05:00,38.85,117,26.5,38.85,117,26.5
16394,2011-03-29T14:35:00-07:00,0:05:00,19.75,79,34,19.75,79,34
16396,2011-03-29T14:40:00-07:00,0:05:00,31.22,69,27.38,31.22,69,27.38
16398,2011-03-29T14:45:00-07:00,0:05:00,38.36,95,23.9,38.36,95,23.9
16400,2011-03-29T14:50:00-07:00,0:05:00,16.9,67,39,16.9,67,39
16402,2011-03-29T14:55:00-07:00,0:05:00,31.04,107,25.73,31.04,107,25.73
16404,2011-03-29T15:00:00-07:00,0:05:00,5.2,30,54.78,5.2,30,54.78
16406,2011-03-29T15:05:00-07:00,0:05:00,4.68,37,53,4.68,37,53
16408,2011-03-29T15:10:00-07:00,0:05:00,7.5,8,12.86,7.5,8,12.86
16410,2011-03-29T15:15:00-07:00,0:05:00,8.18,33,30.82,8.18,33,30.82
16412,2011-03-29T15:20:00-07:00,0:05:00,4.44,34,59.93,4.44,34,59.93
16414,2011-03-29T15:25:00-07:00,0:05:00,28.39,113,33,28.39,113,33
16416,2011-03-29T15:30:00-07:00,0:05:00,47.11,75,16.44,47.11,75,16.44
16418,2011-03-29T15:35:00-07:00,0:05:00,15.34,79,40.64,15.34,79,40.64
16420,2011-03-29T15:40:00-07:00,0:05:00,27.11,123,28.79,27.11,123,28.79
16422,2011-03-29T15:45:00-07:00,0:05:00,23.67,91,28.82,23.67,91,28.82
16425,2011-03-29T15:50:00-07:00,0:05:00,39.97,68,19.57,39.97,68,19.57
16426,2011-03-29T15:55:00-07:00,0:05:00,28.92,130,27.33,28.92,130,27.33
16428,2011-03-29T16:00:00-07:00,0:05:00,36.69,85,24.63,36.69,85,24.63
16430,2011-03-29T16:05:00-07:00,0:05:00,23.54,71,27.78,23.54,71,27.78
16433,2011-03-29T16:10:00-07:00,0:05:00,18.88,113,37.29,18.88,113,37.29
16434,2011-03-29T16:15:00-07:00,0:05:00,52.97,59,15.17,52.97,59,15.17
16436,2011-03-29T16:20:00-07:00,0:05:00,56.18,114,12.5,56.18,114,12.5
16438,2011-03-29T16:25:00-07:00,0:05:00,50.79,116,16.73,50.79,116,16.73
16440,2011-03-29T16:30:00-07:00,0:05:00,44.32,112,20.33,44.32,112,20.33
16442,2011-03-29T16:35:00-07:00,0:05:00,20.92,83,29.45,20.92,83,29.45
16444,2011-03-29T16:40:00-07:00,0:05:00,56.33,111,12.85,56.33,111,12.85
16446,2011-03-29T16:45:00-07:00,0:05:00,58.88,92,10.73,58.88,92,10.73
16448,2011-03-29T16:50:00-07:00,0:05:00,55.6,53,10.43,55.6,53,10.43
16450,2011-03-29T16:55:00-07:00,0:05:00,60.87,112,10.27,60.87,112,10.27
16452,2011-03-29T17:00:00-07:00,0:05:00,58.81,73,11.75,58.81,73,11.75
16454,2011-03-29T17:05:00-07:00,0:05:00,56.05,82,10.55,56.05,82,10.55
16456,2011-03-29T17:10:00-07:00,0:05:00,52.67,79,9.33,52.67,79,9.33
16458,2011-03-29T17:15:00-07:00,0:05:00,38.38,64,23.67,38.38,64,23.67
16461,2011-03-29T17:20:00-07:00,0:05:00,55.54,125,13.69,55.54,125,13.69
16462,2011-03-29T17:25:00-07:00,0:05:00,58.49,93,13.44,58.49,93,13.44
16464,2011-03-29T17:30:00-07:00,0:05:00,61.45,80,11.22,61.45,80,11.22
16466,2011-03-29T17:35:00-07:00,0:05:00,57.47,76,10.78,57.47,76,10.78
16469,2011-03-29T17:40:00-07:00,0:05:00,55.94,81,15.25,55.94,81,15.25
16470,2011-03-29T17:45:00-07:00,0:05:00,58.14,96,12.5,58.14,96,12.5
16472,2011-03-29T17:50:00-07:00,0:05:00,57.68,76,12,57.68,76,12
16474,2011-03-29T17:55:00-07:00,0:05:00,60.54,97,12.7,60.54,97,12.7
16476,2011-03-29T18:00:00-07:00,0:05:00,54.97,86,12.89,54.97,86,12.89
16478,2011-03-29T18:05:00-07:00,0:05:00,58.04,116,14,58.04,116,14
16480,2011-03-29T18:10:00-07:00,0:05:00,58.72,105,11.25,58.72,105,11.25
16482,2011-03-29T18:15:00-07:00,0:05:00,58.18,66,15.33,58.18,66,15.33
16484,2011-03-29T18:55:00-07:00,0:05:00,65.44,41,4.6,65.44,41,4.6
16486,2011-03-29T19:00:00-07:00,0:05:00,61,18,11,61,18,11
16488,2011-03-29T19:05:00-07:00,0:05:00,63.56,48,4.82,63.56,48,4.82
16490,2011-03-29T19:10:00-07:00,0:05:00,64.06,51,7.63,64.06,51,7.63
16492,2011-03-29T19:15:00-07:00,0:05:00,64.27,63,6.6,64.27,63,6.6
16494,2011-03-29T19:20:00-07:00,0:05:00,65.06,63,4.64,65.06,63,4.64
16496,2011-03-29T19:25:00-07:00,0:05:00,62.74,19,2.83,62.74,19,2.83
16498,2011-03-29T19:30:00-07:00,0:05:00,64.22,23,3.25,64.22,23,3.25
16500,2011-03-29T19:35:00-07:00,0:05:00,65.11,19,3.17,65.11,19,3.17
16503,2011-03-29T19:40:00-07:00,0:05:00,65.07,42,6.13,65.07,42,6.13
16504,2011-03-29T19:45:00-07:00,0:05:00,66.13,30,3.67,66.13,30,3.67
16506,2011-03-29T19:50:00-07:00,0:05:00,63.94,18,2,63.94,18,2
16509,2011-03-29T19:55:00-07:00,0:05:00,62.4,20,4.4,62.4,20,4.4
16510,2011-03-29T20:15:00-07:00,0:05:00,63.56,18,4.5,63.56,18,4.5
16513,2011-03-29T20:20:00-07:00,0:05:00,64.09,34,4.13,64.09,34,4.13
16514,2011-03-29T20:25:00-07:00,0:05:00,62.48,40,5.22,62.48,40,5.22
16516,2011-03-29T20:30:00-07:00,0:05:00,63.77,52,4.14,63.77,52,4.14
16519,2011-03-29T20:35:00-07:00,0:05:00,63.06,17,3.8,63.06,17,3.8
16521,2011-03-29T20:40:00-07:00,0:05:00,63.55,22,2.88,63.55,22,2.88
16523,2011-03-29T20:45:00-07:00,0:05:00,61.63,24,3,61.63,24,3
16525,2011-03-29T20:50:00-07:00,0:05:00,63.64,11,4.33,63.64,11,4.33
16527,2011-03-29T20:55:00-07:00,0:05:00,64.19,32,2.91,64.19,32,2.91
16529,2011-03-29T21:00:00-07:00,0:05:00,63.52,27,2.89,63.52,27,2.89
16530,2011-03-29T21:05:00-07:00,0:05:00,65.1,21,2.22,65.1,21,2.22
16533,2011-03-29T21:10:00-07:00,0:05:00,63.57,46,3.5,63.57,46,3.5
16534,2011-03-29T21:15:00-07:00,0:05:00,62.7,10,1.33,62.7,10,1.33
16536,2011-03-29T21:20:00-07:00,0:05:00,62.56,27,2.17,62.56,27,2.17
16538,2011-03-29T21:25:00-07:00,0:05:00,62,14,2.5,62,14,2.5
16541,2011-03-29T21:30:00-07:00,0:05:00,63.8,20,3.67,63.8,20,3.67
16543,2011-03-29T21:35:00-07:00,0:05:00,60.69,26,2.4,60.69,26,2.4
16545,2011-03-29T21:40:00-07:00,0:05:00,65.5,8,0.88,65.5,8,0.88
16547,2011-03-29T21:45:00-07:00,0:05:00,62.2,10,1.5,62.2,10,1.5
16549,2011-03-29T21:50:00-07:00,0:05:00,64.78,27,2.5,64.78,27,2.5
16550,2011-03-29T21:55:00-07:00,0:05:00,64.38,8,1.17,64.38,8,1.17
16552,2011-03-29T22:00:00-07:00,0:05:00,63.71,14,0.85,63.71,14,0.85
16555,2011-03-29T22:05:00-07:00,0:05:00,64,27,3.11,64,27,3.11
16557,2011-03-29T22:10:00-07:00,0:05:00,65.75,16,1.75,65.75,16,1.75
16559,2011-03-29T22:15:00-07:00,0:05:00,62.13,16,3,62.13,16,3
16560,2011-03-29T22:20:00-07:00,0:05:00,54.2,15,0.85,54.2,15,0.85
16563,2011-03-29T22:25:00-07:00,0:05:00,63.62,13,1.33,63.62,13,1.33
16564,2011-03-29T22:30:00-07:00,0:05:00,64.86,21,1.07,64.86,21,1.07
16566,2011-03-29T22:35:00-07:00,0:05:00,62.2,15,1.44,62.2,15,1.44
16569,2011-03-29T22:40:00-07:00,0:05:00,62.5,8,0.88,62.5,8,0.88
16571,2011-03-29T22:45:00-07:00,0:05:00,63,20,1.55,63,20,1.55
16573,2011-03-29T22:50:00-07:00,0:05:00,59.13,8,1.14,59.13,8,1.14
16575,2011-03-29T22:55:00-07:00,0:05:00,62.03,29,2.73,62.03,29,2.73
